user_id,age_category,Category 01,Category 02,Category 03,Category 04,Category 05,Category 06,Category 07,Category 08,Category 09,Category 10,Category 11,Category 12,Category 13,Category 14,Category 15,Category 16,Category 17,Category 18,Category 19,Category 20,ads_activity,surf_depth,primary_device,cloud_usage
04c3-99dce936d9f8af13bcee-125b94bf,4,9.0,0.0,12.0,12.0,10.0,6.0,8.0,8.0,11.0,17.0,1.0,19.0,29.0,4.0,12.0,8.0,19.0,8.0,12.0,17.0,умеренно,поверхностно,ПК,False
04d2-d963e1a13b0d37debdba-93ec1d54,2,4.0,8.0,8.0,11.0,11.0,9.0,6.0,11.0,10.0,3.0,6.0,12.0,7.0,9.0,10.0,6.0,0.0,1.0,6.0,0.0,умеренно,глубоко,ПК,False
04d4-a9883d9e17226b5077bf-af6caab1,4,8.0,2.0,14.0,5.0,10.0,0.0,2.0,5.0,16.0,6.0,9.0,1.0,5.0,0.0,1.0,0.0,6.0,7.0,8.0,1.0,редко,средне,ноутбук,True
04fb-8665d541a58fc6f73f0f-70fcb6b9,3,1.0,9.0,0.0,1.0,7.0,10.0,6.0,3.0,5.0,10.0,8.0,1.0,21.0,7.0,5.0,12.0,8.0,2.0,16.0,4.0,часто,глубоко,ноутбук,True
0501-ba75c2755d55061a096d-d0e8c7db,2,5.0,11.0,0.0,4.0,10.0,14.0,23.0,12.0,6.0,9.0,12.0,14.0,5.0,9.0,10.0,7.0,6.0,3.0,1.0,12.0,часто,средне,ПК,True
050f-09ac2feeef49896ca5d1-1535e6b2,2,9.0,12.0,0.0,12.0,16.0,9.0,7.0,19.0,13.0,11.0,15.0,14.0,9.0,16.0,7.0,15.0,21.0,12.0,4.0,5.0,умеренно,средне,смартфон,False
0513-6518351a5435b64d8215-03a33c8c,2,6.0,6.0,31.0,7.0,10.0,5.0,15.0,12.0,2.0,10.0,7.0,12.0,0.0,11.0,5.0,11.0,9.0,5.0,11.0,8.0,часто,средне,смартфон,True
051b-544573025531314f046a-9c969b13,2,2.0,4.0,15.0,3.0,3.0,0.0,11.0,7.0,3.0,8.0,4.0,6.0,4.0,3.0,4.0,5.0,2.0,3.0,11.0,12.0,редко,средне,ноутбук,True
053f-002424e25cbdd57aec65-ce455b3d,4,2.0,4.0,6.0,8.0,6.0,9.0,4.0,4.0,5.0,6.0,2.0,3.0,10.0,2.0,10.0,2.0,3.0,0.0,7.0,8.0,очень часто,поверхностно,смартфон,True
053f-7876976ed54033029d23-bb91f70a,0,8.0,7.0,6.0,2.0,17.0,8.0,7.0,3.0,3.0,15.0,19.0,15.0,0.0,11.0,15.0,10.0,9.0,24.0,14.0,5.0,очень редко,глубоко,ПК,False
055a-073f4618b55436f41f81-1f2d7d6f,3,23.0,10.0,16.0,6.0,20.0,34.0,0.0,12.0,24.0,33.0,14.0,25.0,9.0,4.0,20.0,26.0,8.0,40.0,2.0,7.0,часто,поверхностно,ПК,True
0563-c3cda6c955df3f84b6a8-c4cda42c,3,5.0,7.0,10.0,11.0,4.0,8.0,2.0,2.0,8.0,6.0,2.0,0.0,11.0,2.0,7.0,2.0,1.0,9.0,2.0,1.0,очень часто,средне,смартфон,True
0575-cda368ca0f6ad9e586fc-5dd276a6,2,5.0,19.0,0.0,2.0,18.0,24.0,21.0,8.0,16.0,6.0,7.0,16.0,7.0,11.0,6.0,17.0,4.0,13.0,5.0,5.0,умеренно,средне,смартфон,False
0577-4cc1eec169cae74581e6-6c43f23c,4,18.0,7.0,32.0,0.0,32.0,5.0,13.0,23.0,21.0,10.0,5.0,2.0,19.0,10.0,20.0,16.0,21.0,17.0,1.0,13.0,редко,поверхностно,планшет,False
0592-b99a11c5f4e31a1b2afa-4678106d,3,10.0,1.0,26.0,8.0,7.0,11.0,1.0,15.0,16.0,12.0,5.0,5.0,6.0,0.0,13.0,16.0,6.0,12.0,14.0,1.0,очень редко,поверхностно,ноутбук,True
0594-63aa3fd593be1cca8e72-8f7b4f2c,3,13.0,8.0,26.0,6.0,3.0,10.0,11.0,12.0,8.0,19.0,1.0,12.0,0.0,8.0,8.0,11.0,4.0,3.0,20.0,13.0,часто,глубоко,ПК,True
059f-a817bfb1dcd06c2f6bc0-53b37b44,4,17.0,5.0,15.0,5.0,16.0,6.0,0.0,21.0,18.0,10.0,6.0,17.0,0.0,1.0,13.0,8.0,22.0,15.0,3.0,10.0,редко,глубоко,смартфон,False
05a5-9ee633474febf881a86a-f9e4cf98,1,7.0,5.0,0.0,5.0,10.0,6.0,7.0,6.0,2.0,4.0,6.0,0.0,2.0,8.0,1.0,4.0,8.0,8.0,4.0,7.0,умеренно,средне,ПК,False
05ad-58250ac3c56bd3020620-51728853,4,7.0,5.0,10.0,6.0,10.0,0.0,2.0,16.0,16.0,8.0,3.0,1.0,15.0,7.0,8.0,3.0,10.0,9.0,0.0,6.0,часто,поверхностно,ПК,True
05b4-abb3118cad35d1559856-c6fd9fbf,2,17.0,2.0,13.0,3.0,6.0,7.0,5.0,14.0,11.0,1.0,6.0,2.0,0.0,6.0,5.0,7.0,8.0,5.0,7.0,7.0,умеренно,глубоко,смартфон,True
05b4-b893c868538b71f14f40-9e2f9b15,3,4.0,4.0,0.0,7.0,4.0,5.0,11.0,8.0,4.0,3.0,5.0,7.0,6.0,9.0,9.0,6.0,10.0,9.0,7.0,7.0,очень редко,поверхностно,смартфон,False
05ba-fed61ca9946580e9daa0-dd674bda,4,3.0,0.0,14.0,14.0,9.0,7.0,11.0,3.0,7.0,5.0,3.0,5.0,26.0,2.0,9.0,4.0,8.0,1.0,4.0,6.0,редко,глубоко,ноутбук,False
05ce-a078ac0dc4bb3c6e7c85-a18923e0,4,0.0,7.0,4.0,5.0,7.0,3.0,6.0,2.0,4.0,8.0,3.0,4.0,22.0,0.0,4.0,0.0,8.0,5.0,7.0,3.0,редко,поверхностно,планшет,False
05d2-9c54e9c1ed9da40c5991-227e9fd1,3,7.0,7.0,5.0,5.0,8.0,13.0,0.0,1.0,12.0,17.0,5.0,6.0,4.0,5.0,17.0,11.0,0.0,26.0,6.0,0.0,умеренно,средне,ноутбук,True
05dc-feaa264cf69411853e5f-fdaf96bd,3,12.0,16.0,0.0,10.0,7.0,16.0,19.0,17.0,12.0,18.0,20.0,14.0,22.0,9.0,17.0,16.0,17.0,11.0,15.0,12.0,часто,глубоко,смартфон,True
05e7-1676b4b0f1d57d63494d-d2ff8374,0,9.0,3.0,11.0,3.0,8.0,10.0,4.0,3.0,2.0,7.0,7.0,2.0,0.0,3.0,2.0,2.0,3.0,8.0,9.0,4.0,часто,средне,смартфон,True
05e8-c771f13e29b9818d1b78-fd9d2063,3,11.0,1.0,13.0,1.0,11.0,21.0,12.0,2.0,12.0,18.0,15.0,10.0,8.0,0.0,14.0,9.0,1.0,11.0,9.0,0.0,умеренно,глубоко,смартфон,True
05f6-916fe4a4c5bb1b585084-ee4dec94,1,10.0,19.0,3.0,2.0,11.0,22.0,17.0,0.0,7.0,10.0,7.0,11.0,17.0,12.0,7.0,8.0,16.0,5.0,15.0,21.0,редко,поверхностно,смартфон,True
05f9-60e9c600e96eee699672-ad7822b3,3,5.0,15.0,0.0,13.0,11.0,10.0,9.0,12.0,6.0,11.0,12.0,8.0,12.0,8.0,2.0,12.0,12.0,3.0,2.0,11.0,очень редко,глубоко,смартфон,False
060f-df7e3dbb6b16059fbbb5-edcea902,4,0.0,8.0,4.0,13.0,3.0,1.0,8.0,5.0,6.0,10.0,0.0,4.0,13.0,6.0,4.0,2.0,2.0,5.0,6.0,0.0,очень часто,средне,смартфон,False
0627-27a8728513d85c5bdff9-4dd5ae81,4,2.0,0.0,0.0,5.0,8.0,8.0,4.0,1.0,4.0,7.0,3.0,15.0,17.0,10.0,7.0,0.0,14.0,4.0,15.0,15.0,редко,глубоко,смартфон,True
0635-18a003c50dd5ca4ab04a-c0aa2f68,4,11.0,6.0,0.0,6.0,2.0,10.0,5.0,7.0,5.0,12.0,3.0,3.0,2.0,10.0,2.0,5.0,10.0,5.0,7.0,3.0,очень редко,поверхностно,смартфон,False
064a-f8ce406d3b8d3eb7e86d-4fa852bc,2,10.0,2.0,4.0,5.0,0.0,3.0,14.0,5.0,1.0,7.0,8.0,4.0,3.0,4.0,10.0,0.0,1.0,2.0,4.0,13.0,часто,поверхностно,смартфон,True
064c-146dc758890580dc0eee-a3930f64,4,9.0,4.0,0.0,6.0,6.0,13.0,8.0,5.0,9.0,7.0,5.0,5.0,11.0,9.0,5.0,5.0,25.0,4.0,11.0,6.0,очень редко,глубоко,ПК,True
064f-ab005998a71ea16ba043-380dff82,4,4.0,8.0,15.0,10.0,12.0,17.0,25.0,8.0,11.0,9.0,5.0,10.0,28.0,3.0,14.0,5.0,4.0,0.0,11.0,9.0,редко,поверхностно,смартфон,True
0660-16efc1851a8526ab1da7-b58ff65b,0,10.0,4.0,0.0,3.0,7.0,5.0,3.0,15.0,2.0,2.0,0.0,8.0,11.0,7.0,0.0,0.0,4.0,5.0,6.0,8.0,очень часто,поверхностно,ПК,True
0667-0957aacad3725a562289-ad24b223,2,13.0,3.0,14.0,7.0,7.0,9.0,16.0,13.0,16.0,14.0,9.0,7.0,0.0,6.0,7.0,11.0,6.0,15.0,11.0,8.0,часто,средне,смартфон,False
067c-2fc12a9df96aa45d1f38-00341de0,0,6.0,6.0,19.0,15.0,7.0,9.0,15.0,4.0,9.0,11.0,7.0,8.0,0.0,14.0,11.0,7.0,5.0,7.0,17.0,13.0,редко,средне,смартфон,True
0684-a33a3b423b58a299fe5c-df04ee9d,1,15.0,8.0,0.0,13.0,11.0,6.0,12.0,3.0,9.0,7.0,7.0,6.0,17.0,9.0,4.0,5.0,15.0,7.0,11.0,18.0,редко,средне,смартфон,True
0685-0190164b477894fbcf6b-abff5690,1,10.0,9.0,0.0,0.0,5.0,8.0,8.0,1.0,9.0,5.0,3.0,6.0,1.0,7.0,5.0,0.0,3.0,2.0,5.0,13.0,очень часто,поверхностно,смартфон,False
0697-8a6ee40e08cde5042674-772f07fa,4,6.0,5.0,24.0,19.0,10.0,15.0,13.0,7.0,9.0,6.0,0.0,24.0,29.0,3.0,17.0,13.0,9.0,3.0,11.0,20.0,умеренно,глубоко,ПК,True
06ad-b4f94cd10b2f94f7ee55-2ae81053,0,15.0,6.0,11.0,7.0,4.0,6.0,11.0,5.0,5.0,11.0,10.0,11.0,0.0,18.0,12.0,8.0,9.0,9.0,16.0,6.0,редко,поверхностно,ПК,False
06b8-95008622653119021ed6-e84bce0f,0,23.0,14.0,18.0,16.0,15.0,8.0,16.0,7.0,15.0,18.0,20.0,19.0,0.0,23.0,5.0,15.0,18.0,17.0,21.0,17.0,редко,средне,смартфон,False
06c8-1143c4190167221b16e8-a5dcaa09,4,28.0,13.0,30.0,16.0,11.0,4.0,1.0,10.0,23.0,5.0,6.0,16.0,6.0,10.0,12.0,1.0,14.0,6.0,21.0,0.0,редко,поверхностно,ПК,True
06cb-2dd2807fb278c8f2fc6a-5a7c33bd,3,6.0,14.0,0.0,12.0,15.0,7.0,7.0,6.0,4.0,8.0,4.0,7.0,11.0,16.0,15.0,11.0,10.0,4.0,4.0,2.0,умеренно,поверхностно,смартфон,False
06e0-d45e7e361cc497f7df50-45e24c8c,4,10.0,5.0,14.0,2.0,12.0,1.0,2.0,4.0,14.0,5.0,2.0,6.0,5.0,3.0,4.0,14.0,12.0,8.0,7.0,0.0,очень редко,средне,ноутбук,True
06e7-4d1f7565498305555e12-9dec6f4c,4,2.0,4.0,4.0,3.0,7.0,8.0,9.0,4.0,5.0,7.0,0.0,12.0,13.0,10.0,9.0,1.0,6.0,5.0,18.0,8.0,редко,глубоко,планшет,False
0706-927412053d8532601758-bb494920,4,2.0,0.0,12.0,5.0,7.0,1.0,10.0,2.0,2.0,4.0,4.0,8.0,12.0,5.0,7.0,3.0,2.0,1.0,7.0,10.0,очень редко,поверхностно,ноутбук,True
0709-ffa9f8bef62319e6ebe8-40ff91be,4,2.0,7.0,22.0,6.0,9.0,6.0,16.0,4.0,9.0,6.0,9.0,9.0,29.0,0.0,10.0,9.0,4.0,10.0,13.0,7.0,умеренно,средне,ПК,False
071a-c3ac78b4acd5bcf2bbd8-dff0609a,3,7.0,5.0,4.0,11.0,6.0,12.0,0.0,20.0,1.0,7.0,3.0,16.0,5.0,8.0,1.0,4.0,2.0,15.0,13.0,11.0,часто,поверхностно,смартфон,True
071d-487f2989d15c1b38530f-c9fafdeb,2,2.0,11.0,0.0,3.0,6.0,8.0,7.0,8.0,2.0,0.0,4.0,8.0,10.0,6.0,1.0,8.0,5.0,4.0,5.0,3.0,часто,поверхностно,смартфон,True
0765-89e9cde726b7953b7c97-5809ed73,0,15.0,0.0,24.0,20.0,13.0,5.0,0.0,29.0,6.0,14.0,16.0,16.0,9.0,5.0,6.0,9.0,8.0,18.0,12.0,23.0,очень редко,поверхностно,смартфон,False
0766-5b8e99bcc053e36fd796-3f81250c,3,1.0,8.0,0.0,8.0,2.0,12.0,4.0,11.0,10.0,5.0,2.0,2.0,13.0,5.0,5.0,8.0,10.0,2.0,4.0,5.0,редко,средне,смартфон,False
0766-7b65a05ecf72a1881f05-82ce1f5c,0,9.0,17.0,21.0,25.0,14.0,34.0,8.0,15.0,0.0,2.0,3.0,40.0,10.0,13.0,4.0,15.0,4.0,32.0,30.0,27.0,редко,поверхностно,смартфон,True
078c-20ee707a87eb93bce89b-10cd57b3,3,20.0,13.0,33.0,21.0,14.0,35.0,15.0,16.0,24.0,32.0,21.0,7.0,31.0,0.0,18.0,13.0,6.0,24.0,17.0,8.0,умеренно,средне,ПК,True
0796-a64f49be2f4cfd34d1d9-e50d0708,4,5.0,4.0,9.0,0.0,16.0,8.0,15.0,8.0,6.0,2.0,1.0,2.0,21.0,5.0,1.0,6.0,5.0,7.0,0.0,5.0,очень редко,поверхностно,планшет,False
079b-67195da184743e16dc93-b741cfe5,3,10.0,8.0,0.0,10.0,1.0,11.0,10.0,14.0,10.0,8.0,3.0,6.0,0.0,6.0,5.0,4.0,4.0,2.0,3.0,3.0,редко,поверхностно,смартфон,False
07ac-76b07bf5a35b3f29892a-9f9ba92e,4,9.0,0.0,10.0,6.0,4.0,3.0,6.0,8.0,2.0,9.0,2.0,6.0,13.0,2.0,6.0,5.0,4.0,10.0,4.0,7.0,очень редко,поверхностно,ПК,False
07b5-45721a700d311400a9ca-31be9f26,4,14.0,6.0,7.0,4.0,13.0,2.0,5.0,21.0,12.0,5.0,0.0,16.0,3.0,8.0,12.0,11.0,11.0,7.0,5.0,9.0,очень редко,средне,ноутбук,True
07c0-5ca28954beefb177ab75-dd3e07ec,3,5.0,1.0,19.0,6.0,19.0,5.0,8.0,1.0,10.0,9.0,0.0,1.0,12.0,0.0,13.0,10.0,5.0,5.0,8.0,3.0,умеренно,средне,ПК,True
07d6-b2ea9e6d090cf283fcfd-605317e5,3,5.0,2.0,0.0,10.0,1.0,7.0,11.0,13.0,10.0,9.0,2.0,7.0,15.0,4.0,4.0,6.0,5.0,3.0,1.0,3.0,очень редко,поверхностно,смартфон,True
07d6-f0cd1d5aa5281fe880b9-d2ad3d4b,4,4.0,3.0,9.0,7.0,5.0,6.0,9.0,1.0,8.0,8.0,7.0,3.0,20.0,4.0,8.0,7.0,3.0,0.0,5.0,6.0,очень редко,поверхностно,ноутбук,True
07de-29be77b1b92fb150fcc5-e9281126,2,10.0,3.0,5.0,3.0,3.0,7.0,8.0,7.0,4.0,4.0,6.0,10.0,0.0,5.0,6.0,3.0,7.0,4.0,5.0,1.0,часто,поверхностно,планшет,True
07e2-0a9ce9cbe71635de83ce-256f4471,3,6.0,0.0,11.0,12.0,7.0,10.0,2.0,15.0,9.0,9.0,5.0,1.0,6.0,7.0,22.0,5.0,4.0,16.0,14.0,0.0,редко,средне,смартфон,True
0810-61aca3c91698830b0876-63584a0b,0,15.0,12.0,10.0,4.0,7.0,4.0,6.0,3.0,13.0,12.0,6.0,13.0,0.0,22.0,11.0,15.0,12.0,13.0,7.0,8.0,очень редко,поверхностно,смартфон,False
081b-0ba27abe534b965df46e-7b5260c2,2,10.0,2.0,19.0,8.0,0.0,0.0,8.0,11.0,4.0,9.0,0.0,1.0,2.0,10.0,16.0,5.0,1.0,5.0,19.0,12.0,умеренно,средне,смартфон,False
081f-62820cc01db2c0948e41-647f37c9,3,9.0,13.0,0.0,17.0,7.0,5.0,10.0,7.0,12.0,10.0,2.0,1.0,22.0,15.0,12.0,6.0,11.0,4.0,4.0,5.0,часто,поверхностно,ноутбук,False
0843-81537f6f9354f9d6b58a-f4267897,4,16.0,4.0,11.0,3.0,12.0,7.0,12.0,24.0,11.0,5.0,0.0,2.0,6.0,8.0,8.0,5.0,14.0,6.0,0.0,9.0,редко,поверхностно,смартфон,False
084c-cc554b591c14dedf1943-6c482e57,2,14.0,6.0,27.0,10.0,14.0,11.0,15.0,13.0,0.0,14.0,14.0,9.0,6.0,8.0,17.0,7.0,0.0,2.0,19.0,19.0,умеренно,глубоко,ПК,True
085f-12567fc9227eabf8725a-eee1af8d,4,15.0,5.0,13.0,5.0,8.0,10.0,7.0,5.0,12.0,0.0,8.0,13.0,3.0,7.0,0.0,4.0,10.0,17.0,13.0,2.0,редко,поверхностно,ПК,False
0880-474b2c516ce9cbc5e0e0-3e6528a1,2,5.0,2.0,0.0,7.0,3.0,9.0,6.0,13.0,5.0,5.0,7.0,6.0,0.0,8.0,5.0,6.0,4.0,4.0,6.0,5.0,очень редко,глубоко,смартфон,False
0888-66d0ced557872836df8d-9b618a66,3,5.0,4.0,4.0,14.0,1.0,6.0,5.0,9.0,8.0,13.0,4.0,0.0,20.0,10.0,5.0,9.0,6.0,1.0,3.0,3.0,умеренно,средне,ПК,True
088d-bf1fc8638ace51259666-42b43f2c,3,6.0,8.0,0.0,9.0,5.0,7.0,19.0,12.0,7.0,10.0,2.0,7.0,17.0,6.0,8.0,6.0,11.0,9.0,2.0,9.0,умеренно,поверхностно,смартфон,False
0892-2ce59c6cb8c7d85e1354-69225708,2,7.0,21.0,10.0,4.0,13.0,12.0,21.0,15.0,8.0,9.0,9.0,16.0,15.0,9.0,0.0,17.0,4.0,8.0,9.0,9.0,умеренно,средне,смартфон,True
08a7-98e2c8a9e74945b5e36c-09f1d8d5,0,1.0,16.0,20.0,16.0,14.0,13.0,6.0,10.0,7.0,9.0,3.0,17.0,23.0,0.0,9.0,13.0,7.0,7.0,10.0,19.0,умеренно,поверхностно,смартфон,False
08a8-39c536100775a44d23bd-15b22b7f,0,9.0,0.0,7.0,15.0,9.0,12.0,7.0,10.0,8.0,4.0,4.0,12.0,9.0,9.0,4.0,4.0,3.0,11.0,7.0,6.0,редко,поверхностно,смартфон,False
08b4-b49b80c80121def77edf-0aacf56e,4,6.0,14.0,3.0,9.0,11.0,5.0,0.0,13.0,16.0,12.0,3.0,6.0,20.0,13.0,6.0,13.0,24.0,15.0,7.0,21.0,редко,средне,смартфон,False
08b4-c36894a0053e26fc4a3a-df110a1d,3,11.0,3.0,40.0,10.0,14.0,2.0,1.0,1.0,12.0,3.0,1.0,3.0,20.0,0.0,3.0,6.0,3.0,7.0,9.0,4.0,часто,поверхностно,смартфон,False
08c7-b9c7bb83b4b040cee8f8-4a566036,0,10.0,9.0,13.0,8.0,7.0,7.0,13.0,11.0,13.0,8.0,11.0,10.0,0.0,14.0,7.0,9.0,10.0,8.0,23.0,5.0,умеренно,средне,смартфон,False
08d5-8f2a4d5605099f982c4f-3a981a49,2,6.0,6.0,1.0,9.0,7.0,9.0,14.0,14.0,9.0,12.0,12.0,13.0,0.0,14.0,9.0,9.0,6.0,7.0,3.0,6.0,умеренно,средне,смартфон,False
08e4-5b7103df9cbee95f4598-144d5960,2,2.0,22.0,5.0,5.0,17.0,33.0,26.0,9.0,0.0,9.0,14.0,7.0,24.0,10.0,1.0,15.0,10.0,13.0,8.0,13.0,редко,средне,смартфон,False
08e9-b83566bd361d282c4d95-38cd4975,4,17.0,9.0,27.0,12.0,15.0,17.0,23.0,16.0,10.0,2.0,20.0,13.0,0.0,16.0,0.0,15.0,19.0,27.0,27.0,14.0,редко,средне,смартфон,False
08ee-89b46f20594993b7fbba-9ed12a88,1,4.0,12.0,0.0,11.0,4.0,5.0,3.0,4.0,2.0,7.0,6.0,10.0,5.0,5.0,3.0,5.0,6.0,2.0,4.0,3.0,умеренно,средне,смартфон,False
08f0-4cb29dafb75087c057c1-876c192c,2,17.0,5.0,16.0,6.0,8.0,7.0,4.0,9.0,12.0,12.0,6.0,2.0,0.0,9.0,11.0,16.0,10.0,13.0,11.0,11.0,умеренно,средне,смартфон,True
08f8-1b20f22b2c43a1946712-f738c7e9,2,29.0,3.0,39.0,16.0,16.0,28.0,23.0,25.0,13.0,16.0,25.0,15.0,0.0,19.0,23.0,15.0,7.0,18.0,26.0,13.0,часто,глубоко,смартфон,False
08f9-19fb1f63ba4ab2aedbca-ccf17b17,4,3.0,5.0,6.0,8.0,4.0,11.0,9.0,0.0,14.0,8.0,3.0,8.0,17.0,1.0,10.0,1.0,3.0,5.0,7.0,9.0,редко,поверхностно,ПК,True
0916-6d074ba566616eec721a-c3c2e22a,2,6.0,10.0,14.0,4.0,23.0,16.0,21.0,20.0,8.0,9.0,34.0,18.0,0.0,13.0,5.0,19.0,7.0,20.0,13.0,10.0,часто,поверхностно,смартфон,False
0923-61e10977d14fadc26933-a4de8936,0,7.0,14.0,13.0,4.0,7.0,3.0,6.0,7.0,6.0,9.0,12.0,5.0,0.0,4.0,4.0,6.0,3.0,8.0,8.0,6.0,редко,средне,ПК,True
0930-2acf6ccda904f073e566-de8cab4b,2,3.0,7.0,0.0,4.0,12.0,6.0,9.0,12.0,11.0,3.0,8.0,9.0,5.0,10.0,7.0,9.0,5.0,5.0,2.0,11.0,часто,поверхностно,ПК,True
0931-06dd9c8ceb2fecd2b2d7-8e547238,4,15.0,8.0,19.0,5.0,30.0,2.0,8.0,18.0,15.0,9.0,3.0,7.0,34.0,10.0,14.0,9.0,21.0,24.0,0.0,20.0,редко,средне,смартфон,False
095e-8c63e140836bc1b38c6c-08fc85d2,2,6.0,8.0,29.0,4.0,15.0,5.0,14.0,9.0,12.0,2.0,11.0,17.0,4.0,12.0,7.0,14.0,5.0,7.0,2.0,0.0,часто,глубоко,ПК,True
0976-d09b1ae801788b032662-ca8dc5ed,1,6.0,4.0,3.0,3.0,2.0,4.0,4.0,6.0,6.0,4.0,7.0,9.0,0.0,7.0,8.0,7.0,5.0,6.0,3.0,6.0,часто,поверхностно,смартфон,True
0980-58e3cfd3239710c1bfed-9f75c075,3,12.0,8.0,15.0,7.0,12.0,10.0,0.0,1.0,7.0,13.0,4.0,13.0,3.0,6.0,5.0,17.0,12.0,12.0,5.0,14.0,умеренно,средне,смартфон,True
099f-c5035c16074946f0c9d8-9fd7b294,3,21.0,0.0,55.0,22.0,24.0,9.0,8.0,0.0,9.0,14.0,5.0,8.0,7.0,8.0,22.0,34.0,3.0,16.0,23.0,13.0,умеренно,средне,смартфон,False
09aa-c555b7fb9fa15cb3365e-4852f39d,3,5.0,20.0,0.0,11.0,15.0,20.0,9.0,15.0,9.0,9.0,7.0,8.0,13.0,14.0,17.0,8.0,14.0,5.0,4.0,10.0,умеренно,поверхностно,ПК,True
09b5-d2ebb181a2b5db59c3f4-f43bded3,0,12.0,0.0,5.0,15.0,8.0,9.0,3.0,0.0,3.0,11.0,3.0,18.0,0.0,6.0,10.0,1.0,2.0,7.0,11.0,8.0,умеренно,средне,смартфон,False
09bd-56ced9a76593ab2d2f7d-b81f09bc,0,0.0,0.0,17.0,11.0,23.0,8.0,12.0,22.0,11.0,6.0,2.0,14.0,29.0,7.0,0.0,3.0,9.0,18.0,14.0,20.0,редко,поверхностно,ПК,True
09c5-a87755a8971756718f7b-9d447a07,4,0.0,7.0,4.0,6.0,8.0,10.0,13.0,3.0,11.0,12.0,6.0,6.0,39.0,7.0,3.0,3.0,8.0,4.0,3.0,9.0,умеренно,средне,ПК,False
09c7-3c3e29556253dae01d72-a09502e4,1,7.0,11.0,0.0,11.0,13.0,6.0,3.0,10.0,10.0,4.0,12.0,12.0,14.0,5.0,3.0,8.0,16.0,6.0,4.0,9.0,редко,поверхностно,смартфон,True
09d1-894ba813100af1f17140-193bd5f9,2,7.0,9.0,1.0,0.0,13.0,6.0,7.0,8.0,3.0,8.0,15.0,9.0,3.0,4.0,7.0,13.0,10.0,8.0,3.0,4.0,умеренно,поверхностно,смартфон,True
09d8-ad1dba170882bda1efaf-d1949364,0,24.0,12.0,22.0,24.0,19.0,16.0,1.0,18.0,8.0,8.0,14.0,20.0,0.0,15.0,13.0,14.0,4.0,24.0,27.0,40.0,редко,поверхностно,ноутбук,False
09e7-758f9b56f1b000f550ff-7c31eb13,4,7.0,0.0,16.0,8.0,7.0,2.0,5.0,4.0,9.0,2.0,0.0,2.0,18.0,5.0,10.0,5.0,11.0,7.0,4.0,18.0,умеренно,средне,смартфон,True
09eb-cb0a820c0312d4384585-43e707c2,3,21.0,18.0,16.0,30.0,0.0,24.0,28.0,20.0,17.0,18.0,9.0,1.0,31.0,16.0,19.0,12.0,6.0,6.0,11.0,0.0,часто,поверхностно,смартфон,False
09ed-e134871f8dae58199770-630bea77,2,18.0,2.0,18.0,2.0,10.0,7.0,13.0,17.0,1.0,8.0,0.0,2.0,0.0,11.0,10.0,4.0,2.0,9.0,6.0,10.0,редко,средне,смартфон,True
0a02-1b42a99f34d48d72d70f-e7d8ea69,1,4.0,5.0,15.0,2.0,6.0,4.0,5.0,5.0,6.0,1.0,2.0,8.0,7.0,6.0,0.0,4.0,0.0,3.0,9.0,11.0,часто,поверхностно,смартфон,False
0a0f-1f94587b6930fae8259d-935e2503,3,4.0,12.0,0.0,11.0,6.0,14.0,7.0,14.0,11.0,9.0,6.0,6.0,11.0,9.0,7.0,10.0,17.0,1.0,6.0,3.0,часто,глубоко,смартфон,False
0a2b-6fcdbf41f60a68ec92c3-bffbed04,2,21.0,6.0,24.0,1.0,0.0,2.0,11.0,10.0,3.0,8.0,1.0,6.0,6.0,5.0,15.0,4.0,0.0,3.0,14.0,11.0,умеренно,средне,смартфон,False
0a84-88eaf90c7a65bb6a2c0b-059d2ae8,2,17.0,11.0,25.0,7.0,13.0,14.0,17.0,11.0,5.0,15.0,5.0,1.0,18.0,0.0,12.0,5.0,9.0,5.0,17.0,26.0,умеренно,глубоко,ПК,True
0a91-2e0fcf56e3aac40bb790-1ae882d2,4,2.0,2.0,8.0,4.0,8.0,6.0,5.0,0.0,10.0,6.0,0.0,4.0,16.0,2.0,5.0,2.0,4.0,1.0,8.0,8.0,часто,поверхностно,ПК,False
0a91-2e29fbad4384904e9e34-4df626f1,1,2.0,7.0,11.0,5.0,10.0,9.0,6.0,2.0,5.0,4.0,1.0,1.0,9.0,3.0,2.0,10.0,3.0,0.0,5.0,5.0,умеренно,глубоко,смартфон,True
0aa3-ba02805bbfb18af69a07-6883b173,0,13.0,2.0,6.0,8.0,3.0,5.0,5.0,2.0,9.0,10.0,10.0,10.0,0.0,17.0,4.0,7.0,8.0,8.0,14.0,6.0,редко,средне,смартфон,False
0aa4-e56d66cb7d57898b5279-32dca820,3,25.0,24.0,26.0,41.0,11.0,29.0,44.0,26.0,38.0,31.0,26.0,10.0,50.0,31.0,34.0,43.0,31.0,17.0,25.0,0.0,умеренно,поверхностно,смартфон,True
0aac-a5fada325b7e17621d1a-9df56d7e,4,12.0,0.0,5.0,4.0,7.0,4.0,3.0,6.0,6.0,4.0,3.0,9.0,8.0,3.0,3.0,4.0,11.0,15.0,4.0,9.0,очень редко,средне,смартфон,False
